dr,id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
84.69081024224758,15442344,14.490415619676666,69.17939490708505,85.44240575006191,95.37265380810544,20.1178414219908,70.54891922093326,70.0181807525589,9.147769327829957,60.77354143777033,53.86112603373123
12.589602022840484,73647887,17.137173133450045,36.072577160289,41.393692923226155,51.25047760636533,78.56889339231445,48.279368776007615,87.31222013607146,48.11064855696608,92.421700515981,17.566750471442305
56.1582985188023,26833115,58.40185805867335,26.522266306421137,96.43527578029637,87.67346193868619,36.559329845712455,63.13400041158603,83.89002294922486,5.401373701280177,80.38600123068366,95.20652133289272
31.118369253360434,61261771,9.32436915549223,65.21734289522342,68.58473900262581,90.85122750132038,38.491643993393055,45.11084952063227,98.44085410938747,30.872024674599363,76.26777328837198,25.65668214535678
2.7095310319084076,11969479,72.32573575245694,4.599310424438496,19.649235089370233,71.27133073489858,34.658683286445694,42.743993409119916,64.80381528896689,85.10105002856866,78.15780585371085,76.25697573225152
17.314688771100716,17125050,13.48743848379408,98.69396785599983,41.31302074498324,26.12642481521551,51.661034569416195,98.44195420693231,74.56272936657211,40.88237914174082,61.7540747481487,20.78562718088741
68.20471919291428,45261890,85.03479709052202,13.366945486259807,99.04202311596522,32.56732973045361,98.82634315785982,8.281649150428006,65.53455819409064,23.62400613928235,85.98442047713445,90.81745923101603
57.17795502130916,63238696,80.81608628490099,0.8273774936188527,48.408515736999625,31.58384538072301,27.823577125859224,13.047487671170643,34.56162781434403,18.958797666708026,94.69090718682914,61.111470413431434
38.483557659083246,38159814,5.222229725394922,62.82165785983098,4.11647501763891,50.02257352988254,84.87688355435958,89.72921529935157,78.4139767706625,76.3633644238698,21.176697149777933,23.22627941817914
13.468808694347045,67360794,56.96036675734795,62.71776155285901,76.8116936599582,64.71815749119014,4.474408152719278,47.50189191681561,96.15323987985815,41.95543693038797,44.60569579137288,82.25821780511868
77.04928460095023,72662991,51.62442758563564,76.64531335023234,59.31885421140184,85.18390567388595,18.479177526513226,38.990000310131464,73.5491833543534,91.84380889733642,83.70899122279975,57.541429718866596
58.79694934938047,77335905,8.956248663800114,8.415163006069527,51.163716221038015,42.62216390749387,82.95884057030099,9.305239169036206,52.24760602413957,14.655625554915531,69.69151426388571,91.8701392604856
63.8431000628907,26779609,41.912799562375504,53.991904159089266,97.81737075436267,99.13523341125455,67.19554309485338,73.12774221786222,53.14240232303449,82.52732156503251,95.5700837224184,5.754108538265223
99.26185971791116,43699712,76.8886233767465,45.2532961585088,61.836895204355315,17.23924386180228,98.82328999189144,20.79792306555177,82.48847339911235,20.518284100537176,15.515567700236744,98.99038457537908
0.3010719381782545,63841240,74.90776020013739,54.45437165821871,18.462676781452323,28.9395493804808,39.006600160040925,86.98653953082035,80.85153651136362,13.786598908503112,45.38922834121131,94.7697784585498
86.0230985731249,27518619,21.035171369919837,55.590222031727656,19.120679438338286,38.278097358677485,70.39488473297304,16.455390695911742,67.80190237616146,57.45195687876671,17.394253188874465,21.385290525351376
40.113324042276176,26168777,76.00865861110267,29.154631357819515,27.415587903824157,18.02664907917316,51.92560810366541,66.89863267519745,78.92742004478124,32.707824476048906,63.73304676370085,54.24041520826526
63.443181368079095,01840261,88.29772765813382,86.01925367753697,28.23916547649653,53.82374893817556,28.435430065670452,63.53140822461521,4.3113298958241675,24.11785580410255,47.12414546760337,87.50518069098094
67.68837791555673,52628648,58.13750446740906,15.992187676602686,1.0137274428089982,7.703629589672301,19.37937732280114,76.25274087027782,98.41123103190408,11.585791166771575,79.03404718328929,17.20914070711157
56.12866015211155,40107341,62.218837136536806,42.80425455128114,94.19455950834428,26.481061686812502,16.519521698203732,37.95868943155517,95.02321508890047,65.27456402812233,14.529191106727858,19.346542847070946
41.014343551357754,92095787,22.902452561091145,50.94435103736053,14.374356061502757,7.397539908808037,85.14861533184799,65.2468465544539,31.11694737215156,87.4321820093935,42.96777625259769,58.53858849177265
78.52745441126568,31535851,46.15814046461287,41.70939128501118,80.77605962836579,38.163877177095884,16.16890245149306,45.52519858872237,39.925408046517575,83.68957421487563,27.239123018428135,24.13951304490429
75.72789616725638,13684536,59.21476327679369,12.828369288902675,46.81768011641799,60.37554075634232,2.340424200212643,95.33445380643766,59.711455011999924,41.983174555931846,56.95587225287837,1.0030112408625502
96.84766402927887,73989432,59.358585333729664,74.02594060567287,42.04893121202543,31.8812849873521,0.9851859550669473,77.08317862394092,94.24617308923567,47.95065541116731,80.86426599193756,79.94924236980866
88.54823690001805,45137704,31.425586308628716,23.071306649589673,88.98684512077827,48.636025907315336,31.81049054611702,50.399206191472466,52.77826812451628,16.236877321118072,88.89644970171143,81.67771231747724
55.22228063963402,98797682,39.16310991812131,48.27672266963779,99.32643646538986,91.44623834077885,29.100489969733022,48.40986260769081,39.21086977785726,95.4430615641694,17.764066927738032,60.04716424099878
15.038890493016954,13783982,65.81278868506494,29.082080996773453,6.1829402704988485,45.60266032914897,11.038764752598752,62.174259568960444,62.90217897351907,25.512666473898182,42.57953945691915,96.85923173549644
67.9122846494327,89277714,89.88733755157286,45.807603859170634,50.23828475664646,70.21958219040368,41.065294397600496,61.23213881279801,57.94962473855717,79.97277265664776,78.59903590077708,19.952227569579595
84.07962230574022,75559420,21.830626113871133,2.270402988965514,75.82291729131542,14.903788218016633,41.19233282126803,40.21679254251491,31.103668704324317,15.055986349071638,10.359470367985612,11.600310893910937
12.168777311778655,07104536,53.52744685299346,7.992216761385629,60.32258400654982,11.471418490967189,52.17833969512922,22.28673080290421,86.15657314694522,40.697655129302326,32.10025409163803,11.701300359714374
32.73427254565333,84771070,65.46065655302876,30.52785538358482,15.478408686642364,19.036336646998464,68.66458672304177,32.43828402558461,54.22342861088635,78.18335348708094,39.97616308925104,32.01305308372159
24.93904881714888,78893457,34.20806110975303,26.408871904075525,74.05169773985487,63.6872714092994,12.953782738945696,10.925625003560658,16.99651771482381,61.57136449502634,66.87022389477694,22.394640187488402
79.03937899024636,62431407,66.7977361839739,17.787971986031835,5.6187283266517,46.22865263153487,50.52131402098566,75.78559796021268,93.61152402646121,72.87811170759568,70.2338381255085,66.80907239368052
21.447569460328154,19050219,1.2163624066087286,0.2381634386547371,80.10811004005024,45.52183799336596,47.06186407840397,37.74558834603765,93.68622104122295,59.06013288710111,9.299973303109699,86.36338426350774
29.71617287362125,93268074,26.66064199740147,20.864914285606993,39.14771841539405,20.739919771612914,5.215720131801516,12.726560126702513,90.99528093881965,79.01963364410456,22.644823422320115,15.305406789761877
82.46129632568258,11352037,20.44120512100068,80.01667540471821,98.93560389623215,74.32114472850942,13.008519993274925,82.16964849231549,91.21337012882745,81.70811434064136,33.839684334474775,37.00005251422317
93.22721622449541,22293293,7.041786496835078,87.53646480801905,86.97417719670258,25.841109023705712,74.24054887603879,50.57746886307169,52.47204875527929,91.00930226248329,46.51608241936219,61.334906821933345
6.147545178623015,87273569,21.905025350003683,21.02632632842677,2.4666380047784098,36.45651187263342,22.140465543614983,71.85673835279563,78.63673641920043,2.895964771549775,6.339329685001005,29.716026131565688
76.9285083365205,74433026,39.483390773904894,59.95033100494468,3.9195554996041437,63.06324712083868,7.677371291265944,77.58282297305723,70.11888040310036,52.49605268211567,2.834206994206223,38.942328000449365
97.70539923258417,81878786,60.989393072093435,21.357245377108313,3.7457387097905803,6.481693583754799,76.92567494443824,28.66104983546386,42.131165132201055,60.428685456172445,93.28624436840074,52.883020621209894
56.971581341709424,97199438,92.46730092760694,77.47180060703053,2.3758170829013325,56.84930827812313,94.81104378764384,13.981947651761539,35.08835387613702,99.32953152554896,75.00141728842549,25.877946018760756
68.73973251220907,09143960,3.7287983956691417,93.3152557203273,19.364449627870584,99.28768642293487,35.466521243128426,18.80782338765239,31.0709809304635,47.55964189218187,62.64087897671,53.384089629984324
86.76648377388942,81785843,13.494844320574728,6.394150960223355,74.47825183688064,39.34845140876836,5.1628100174018865,56.196827366287806,54.56398229301188,62.102690651381344,94.97026401520166,86.16517320362044
24.987853751115775,78524871,69.90629129996479,18.813674916302624,49.13280063545269,4.866603437765004,81.08361739496688,29.402070903248433,97.85340672777075,59.56643084665143,72.95584161218828,23.276895994036217
53.19499372220589,32585858,32.19156122295209,66.14559226667647,22.51744533303074,53.554456326935664,24.833537516041858,84.59092661450333,60.70340514745084,79.17465381603485,46.37014497830586,49.76811799757051
4.197186527414409,16690991,29.00027512230642,41.56489917540234,34.67943190948771,87.62395422654593,97.79146580571569,29.56251384883104,30.31914817265634,82.51684572820636,79.25346858472945,52.6307778102058
85.22399701916173,47337294,68.20149555597209,94.46704618661599,36.328055587688645,4.403460691482886,70.86801345274426,7.87908239569216,62.881467902915745,87.75337013077088,71.05505425398857,28.11038796101244
3.1370712034205384,36894115,18.36060623666703,74.07606378591021,84.15127058583872,3.5823870586827566,8.26545245285002,21.318840397116023,89.61156344595878,14.8801469624802,9.91352323511986,57.96553781149056
68.0147298516015,13471822,4.014921371564306,78.84210623592105,12.87727071330471,91.54176950594342,1.1536971570348054,41.55374620402933,57.0163747888889,12.50337088611313,19.56545979616765,80.70201349821397
78.22913941084816,43863357,56.68399543051389,70.79131082445784,11.092155179893592,46.07585089187447,69.07903285656822,2.9487901938259786,65.6131917753306,28.296408705075248,23.840213086737116,29.02314192034361
14.125908382647134,18332636,8.850484015957093,16.284432686166483,96.71418294332068,22.00125792424665,53.88437406764477,39.05764552848056,23.592791830505465,23.522625431679955,43.15259671268594,66.0567715003289
18.935701535741845,79497668,15.184532234832893,9.433401994693957,70.36225941999591,26.129753041111524,83.13008684141542,39.31258670945056,10.602453689706648,48.2499267483539,67.42264179112529,3.949653055656932
89.11797753170964,89130004,19.70881708449911,39.320281183985784,27.104958889026097,72.98293363640376,38.4764162704892,88.29626658389822,59.624995184891205,57.14823623913797,46.80008001433718,24.374955493531736
34.70367931535464,64642970,78.32090525243073,22.773522915564214,69.78480085916456,95.59094617340294,86.5100637123664,14.321939690368858,17.088275425306577,97.29803659635613,38.2965034124679,39.46583063974192
60.92741107739198,62597732,86.68856356088499,57.47181483167611,45.556158476449724,74.07255332023966,13.799666648366248,57.00084142606228,78.57878604624445,89.5213250478827,67.03395416973613,96.4515245368464
54.69883492352261,72713108,2.3274755477255216,86.26872221828053,89.46295986844831,21.267643302302396,85.53645265857864,78.5027909097156,6.46879278979039,26.409624865596793,74.48895340699458,66.61940965057626
34.9174877359052,21917977,28.765037727923747,91.54421813085236,62.59400731917596,13.436683671011817,97.44937653925041,16.91452454938477,81.68977598867303,58.854737763347956,75.42682335175842,13.24606559659891
27.489033070557166,43763223,4.955949960721595,55.84634190450847,52.97826127199223,25.919234364831233,47.66385026435253,14.075522133001817,42.20951955229947,37.17580982449633,44.53657995357455,2.7333435787055715
32.64229105864588,61415061,2.031174670639746,89.85444401997805,86.40083753631666,87.41265735267345,11.360616971259695,98.42385710597684,19.10432280907799,87.94261416364648,43.38183550195232,52.38009808073336
14.511542842204172,30212391,37.48248272050216,3.186319539239124,39.11819184183701,61.312223463608554,21.67881396176946,14.495095591454564,94.78458981885905,73.46726555878378,95.51614775295124,50.72612708724853
94.20825352926923,49977210,4.473170777800261,68.30601839707236,14.22585492557914,79.42196914285515,45.23156339781348,59.360750238908146,76.3436433114091,24.49333688285986,45.50099288872897,97.48479689275631
74.09740689983803,94551716,54.52213802373793,94.31876307139456,65.35274011342156,38.20049716749867,17.107524201168754,46.87976695751595,87.16646105688532,83.2998907801598,51.25682451779113,29.484718696645473
56.76436465106249,89268935,39.22802426917379,82.46968982668712,40.90607664398834,40.58523015543486,10.805974775221427,58.17360604508968,50.6547032330544,14.68835596587832,72.95885640689967,31.565569554928928
46.21161404384313,54396436,51.76317010980852,70.27242846814755,99.84176247378032,48.89522681262126,6.749623556172701,64.8353081650652,88.3688388361553,95.85096099403333,29.65869169336397,46.394060149724325
4.222756869309851,90140988,17.13709697015616,58.46026986113435,30.20271433753119,13.708336763471518,48.71785858947921,48.40375723327487,47.65795546222539,25.740031255369654,16.278028446459913,70.32263628221456
80.30483110624834,49477658,83.19768349838029,36.08400037298668,76.90340499166042,69.9659635649215,62.939030921606,41.45369734703943,46.77042202676927,92.84049765094355,6.225878190213107,9.602290168533534
69.99172616500987,44146760,67.11310684982233,52.02433430660107,38.2432988563442,39.86753375577891,43.74603962768043,94.00518299355471,72.9448920363523,68.83892451314793,3.336711592364061,2.77329998625494
72.52054119924614,00565188,86.39386237384944,28.59723760200722,77.2240158277049,41.27566653488669,19.966126132060868,5.935523399694532,19.942411384768487,79.2213210146437,93.83967898304324,97.21069345066205
16.56567174799256,35900300,49.98085225416753,75.74603243062603,66.8200250583421,38.45620592433514,23.567165626680275,34.44294367767395,14.399931089194485,3.908762552384404,69.78584369453097,66.34625779296105
20.09939129010393,87325166,50.81579605084274,31.549123393110378,89.63789598703283,56.29434164227439,74.43830124185092,68.68685751647465,66.46554808583134,60.50529033942878,24.56669197945045,64.63804197068596
41.73126007903648,55978469,96.47236590052782,50.75102848587692,9.732312455810643,90.80688991269778,28.85854151224809,14.411323250081676,12.447261716023927,73.05121994516934,67.02689233734263,8.390743375828247
60.25272220115275,02340192,4.249094751669647,80.42731725078409,94.94293683433335,42.70138120691862,1.7414339388528988,93.84015491984465,20.48886252466652,60.17128530457042,8.72934352559448,74.95493636504374
25.47205571796821,14612318,37.365480873389245,46.20741757067061,29.895729949269732,13.324289647622123,99.52160528986725,75.56073815518684,36.41680760937158,9.374446677528548,12.895715795496809,77.54769736623165
44.30919764031592,78446564,14.540709773614303,31.791438916800917,66.47625209821184,26.21903195940113,86.96312737202419,88.96670334492197,74.05800524142386,32.14955985520227,61.29571793009312,94.44803062165411
32.77554841432855,49516007,24.77938457566815,40.82366726870297,6.4158684603984,27.03085084238337,0.6147322333728833,54.112873791812376,18.485427894080708,37.10305117335232,73.80781262916396,64.12178812507666
26.810682000604547,58944743,31.201485561679952,20.75667348218454,67.63717059166119,86.61501335912271,33.26019318232719,27.364610396904567,92.71286723837252,36.88475773827518,76.65999541232102,13.646862221024525
19.013272121287304,56613512,77.83716351425294,87.34700208174073,95.90134048650918,92.19969045427385,95.45741860462357,76.28940407044317,12.307096344068757,37.37243265770083,83.55513508618667,41.62948879609558
5.869249957596723,72292495,71.20361993843193,88.93096579968466,4.989913356893005,28.180218607691966,49.93148583444314,96.31140758800024,50.327671175050895,5.351366899914001,63.92836150271292,86.95909013723417
42.62579494997599,42410557,75.69559804667227,83.7401629004748,33.081595261003905,73.67288372149311,70.56644526982684,71.11543545745184,64.39631692228643,45.79286496032062,26.072981053498157,21.979339620995596
79.04523161542514,98289684,54.94932169267366,0.8477210020127912,60.168784614552564,45.75974875437119,85.71837447179928,48.68913996837508,68.85177183330535,11.402491327407304,93.18375096630477,91.89961209321316
7.2285926751697644,62177601,92.66942085665835,63.97909794684499,85.74584238223977,40.20152148230456,82.69181066729872,73.44202438281899,3.574197138371793,29.082679553577464,64.26355340495815,97.00502931612714
14.315611662400062,88513944,32.8584108955244,18.191636903900587,94.73366481244902,3.1138609076450163,6.624354184638436,77.41229929602692,8.667645465737072,36.28495816299673,32.874659991001764,93.76023865885594
71.7359085778729,46884293,3.3492651025704534,7.2011998282701555,57.09553763654539,1.8223787224348142,84.61327162021564,38.75326743589231,98.44463139513091,10.630565950874193,31.229665465715662,99.54466360978661
77.400508942676,28148233,6.034068556116168,19.67435795144826,55.97521111544733,15.483020922340518,70.01977417549297,42.21200796006788,86.78513891198378,59.85438961022934,60.67357209362335,42.21835216076509
32.09955384028509,10658269,7.770094425721307,13.353776745494594,85.17641245714057,40.07021461597555,43.03092639514411,12.760175641061345,17.74945528511339,72.20580435545912,48.38095381161737,55.59758693581048
5.699380545023692,63664148,38.61602123436436,33.527599159447895,47.80021600426849,24.38522484586555,90.32315812655723,71.55054637711599,35.85359128200528,21.02474250005595,58.48324442091292,91.48870626349101
12.246129670579808,34298876,28.239269457391224,57.630619840223915,70.59057031748576,25.339480100948787,23.648188489029277,84.58107795626387,17.451928002655002,71.31800892756965,96.43107287171819,19.744817139298455
11.892066723539074,98363055,30.704501301462795,97.38753835781895,49.260179724058,72.44763710639418,83.12026817932545,25.77552048925309,4.727173255773042,0.18224050724907626,48.052043910255605,97.43392093942266
25.81186611149039,03585097,23.6450558607029,99.90562449779455,68.98752372508153,64.67480024028912,91.34862924550498,93.32034725554873,86.51235738319467,42.73710837129919,33.19597572958395,87.31338267746399
10.29427449521797,19898942,82.57185493774404,41.62760605364958,21.05373730669875,70.1575936512207,86.29683192621144,88.84919432330287,59.9212188338205,84.68949639237233,92.96372904172604,71.29923210472812
91.90410540999126,47600395,92.05380321082018,72.61721356224285,94.39970808143278,24.949487662819703,29.965412637666354,60.5761935750228,17.435722704336943,75.06621338449536,93.31259089277954,0.7530693564112956
75.47153389020762,42539766,70.10403637513396,27.078618169250557,55.1932173655965,42.33995587747591,95.78666620446819,5.717051307293319,94.02586520151863,39.95852557420236,30.882226177090665,49.07970502527637
12.326255369943528,43391917,70.6729974053118,19.08931148359636,24.30788152161234,44.266755320885935,79.84510822259726,25.4256674595037,46.93758430343047,2.109071813523955,74.72450192790056,76.28552374821149
86.75603981142758,98354248,68.59229055378783,76.11463586629962,73.10946146914782,10.506900282477993,34.2782506820411,74.40657736090604,68.48710033775595,16.095669368585618,82.02378893775618,12.47665095653362
73.94864442065871,81539018,16.007697396291498,99.6756501009001,29.33706511754972,12.315396978557104,45.178357584874405,19.681788931542897,38.533607053178606,21.875385721621477,5.963522772617125,52.65826986957962
34.313759988534045,98427327,34.524448623954996,79.70410670059943,41.29382289716196,68.62078588404171,72.81453863132916,85.90556614546576,12.265229494638453,92.21241018630812,15.246585522405809,54.99798845303293
60.12560835519609,03103223,96.89211825479792,41.438534934974626,20.557001375331396,91.48626599056735,14.690027234999425,87.49970726747624,5.328613014146633,68.46854479535486,33.68668854386618,38.555863409089675
